251,0.488932585
252,0.48848668
253,0.487914235
254,0.487459825
255,0.486689385
256,0.48572383
257,0.484909175
258,0.484807455
259,0.48412136
260,0.48340034
261,0.48296323
262,0.482611185
263,0.481694515
264,0.481190345
265,0.48110342
266,0.480328235
267,0.480062335
268,0.480020825
269,0.47961162
270,0.47923876
271,0.47911979
272,0.4785517
273,0.4785176
274,0.478923335
275,0.4784109
276,0.4780036
277,0.477650005
278,0.47774414
279,0.47773662
280,0.477242785
281,0.47787667
282,0.47772761
283,0.477249205
284,0.47789969
285,0.477287995
286,0.477237165
287,0.477439615
288,0.47717064
289,0.47704567
290,0.476768805
291,0.47690768
292,0.477464825
293,0.4770219
294,0.47670578
295,0.476947575
296,0.477054125
297,0.476800185
298,0.477072045
299,0.47689342
300,0.47649034
301,0.4761778
302,0.476998985
303,0.47696398
304,0.47677424
305,0.47734468
306,0.47741894
307,0.47639329
308,0.47589746
309,0.476375145
310,0.476278275
311,0.475236615
312,0.476080855
313,0.47651691
314,0.47636345
315,0.47580874
316,0.475640075
317,0.47506889
318,0.475343475
319,0.476416965
320,0.47541846
321,0.47499088
322,0.47561614
323,0.47521659
324,0.47308241
325,0.472635705
326,0.473145835
327,0.47241366
328,0.47272011
329,0.472030465
330,0.47252293
331,0.471814765
332,0.472425455
333,0.471738005
334,0.47131973
335,0.47177556
336,0.4714273
337,0.471905785
338,0.470538
339,0.47210468
340,0.47164313
341,0.472275995
342,0.47173124
343,0.47110399
344,0.471557795
345,0.471761945
346,0.472173115
347,0.471023905
348,0.471386595
349,0.47216956
350,0.47175333
351,0.471951825
352,0.47218433
353,0.47131148
354,0.47122191
355,0.471168495
356,0.471190975
357,0.47085709
358,0.47084815
359,0.470247925
360,0.469927935
361,0.47057478
362,0.47005619
363,0.471228315
364,0.470566425
365,0.470163465
366,0.469785895
367,0.4697431
368,0.46975666
369,0.470246745
370,0.470182145
371,0.470909995
372,0.4710582
373,0.470602495
374,0.471128985
375,0.47103838
376,0.47071887
377,0.46988033
378,0.47048987
379,0.471016555
380,0.47099347
381,0.47075669
382,0.471393915
383,0.470946895
384,0.470985705
385,0.4712422
386,0.4709651
387,0.47188606
388,0.47144463
389,0.471429685
390,0.47135493
391,0.47135973
392,0.47126781
393,0.470957025
394,0.47091865
395,0.4711696
396,0.471180625
397,0.471167315
398,0.470853785
399,0.47089363
400,0.47125055
401,0.470909045
402,0.471510675
403,0.47141736
404,0.47122739
405,0.47111165
406,0.47098159
407,0.4710966
408,0.471069645
409,0.4710604
410,0.471297525
411,0.471329485
412,0.47154924
413,0.471491085
414,0.471803865
415,0.47164775
416,0.4714139
417,0.4714494
418,0.471515835
419,0.47187544
420,0.47197644
421,0.471925435
422,0.47141331
423,0.47163227
424,0.47186802
425,0.47166668
426,0.47129578
427,0.471354365
428,0.47139105
429,0.47149026
430,0.47135453
431,0.47095148
432,0.471317905
433,0.47141468
434,0.47135815
435,0.471242005
436,0.47129454
437,0.471474145
438,0.471663945
439,0.47175929
440,0.47176943
441,0.471943065
442,0.47234672
443,0.47228357
444,0.472628985
445,0.47272772
446,0.47260531
447,0.47306101
448,0.47302293
449,0.47276432
450,0.472987865
451,0.472939015
452,0.47329958
453,0.473348545
454,0.47319799
455,0.473219105
456,0.473403015
457,0.47339658
458,0.473072175
459,0.472938485
460,0.472948305
461,0.472899645
462,0.472841095
463,0.47277139
464,0.47261638
465,0.472790555
466,0.473044065
467,0.47305129
468,0.473051255
469,0.473031125
470,0.472986125
471,0.47322412
472,0.473090315
473,0.47301631
474,0.47315791
475,0.47325172
476,0.473257905
477,0.47342196
478,0.47336716
479,0.473048955
480,0.473209205
481,0.47358193
482,0.47368177
483,0.473536035
484,0.473629835
485,0.47388446
486,0.47362954
487,0.473591825
488,0.474044185
489,0.474196665
490,0.474390065
491,0.4743121
492,0.474122255
493,0.474190925
494,0.474379145
495,0.474523845
496,0.474940975
497,0.47490429
498,0.47463571
499,0.474873085
500,0.47506483
501,0.47502656
502,0.475040105
503,0.47503878
504,0.47498711
505,0.475130885
506,0.47500013
507,0.47503613
508,0.47515603
509,0.475041605
510,0.474999605
511,0.47508057
512,0.4750725
513,0.47528061
514,0.47530423
515,0.47527155
516,0.475290425
517,0.474963065
518,0.475020805
519,0.475112995
520,0.47506437
521,0.47519942
522,0.475096
523,0.475211565
524,0.475285015
525,0.47552582
526,0.47527879
527,0.47516117
528,0.475153275
529,0.475623755
530,0.475529915
531,0.475530375
532,0.47544198
533,0.47529023
534,0.475601875
535,0.475519135
536,0.475570995
537,0.475822305
538,0.475778965
539,0.475726305
540,0.4755771
541,0.47568547
542,0.47588932
543,0.47591941
544,0.47603116
545,0.476115135
546,0.4758183
547,0.47618031
548,0.475878495
549,0.476028435
550,0.476121625
551,0.47632828
552,0.475848285
553,0.47598656
554,0.47594403
555,0.476138655
556,0.47619367
557,0.47619547
558,0.476251955
559,0.47617877
560,0.476343805
561,0.476400805
562,0.47595474
563,0.47643878
564,0.47669687
565,0.476456595
566,0.476453915
567,0.47634487
568,0.476764145
569,0.476560875
570,0.476547045
571,0.476339235
572,0.476522705
573,0.476649825
574,0.476314975
575,0.476710835
576,0.477233735
577,0.477513755
578,0.477501695
579,0.47722854
580,0.47671641
581,0.476836855
582,0.47674965
583,0.476687765
584,0.477036655
585,0.476452985
586,0.476890305
587,0.47701576
588,0.47700396
589,0.47678581
590,0.476686515
591,0.47723251
592,0.477413365
593,0.477008165
594,0.476800575
595,0.477344455
596,0.477243545
597,0.47699526
598,0.47689456
599,0.47727627
600,0.477361995
601,0.477225795
602,0.47730681
603,0.47709277
604,0.477439195
605,0.47715445
606,0.477326395
607,0.477315255
608,0.477082025
609,0.477849185
610,0.476946355
611,0.477500225
612,0.477352225
613,0.477579825
614,0.47789965
615,0.477566805
616,0.47803734
617,0.477590435
618,0.477754
619,0.47762529
620,0.47752399
621,0.47761952
622,0.47769151
623,0.4775742
624,0.47760984
625,0.477778085
626,0.4780828
627,0.477720985
628,0.477649715
629,0.477704355
630,0.47769105
631,0.47797514
632,0.477938105
633,0.47777657
634,0.47780075
635,0.47784337
636,0.477689505
637,0.477581845
638,0.477816385
639,0.47769342
640,0.47788775
641,0.477703475
642,0.477723125
643,0.477698645
644,0.477726805
645,0.47821737
646,0.47826895
647,0.47756945
648,0.477515925
649,0.47797476
650,0.477632835
651,0.47770947
652,0.4780031
653,0.477858575
654,0.47769814
655,0.478044615
656,0.478372815
657,0.47756951
658,0.47790852
659,0.47803445
660,0.4780768
661,0.47799054
662,0.477691285
663,0.477699075
664,0.477969015
665,0.47798968
666,0.47764981
667,0.477829485
668,0.47786699
669,0.477949325
670,0.477576295
671,0.47756727
672,0.47767659
673,0.477786355
674,0.47780931
675,0.478083415
676,0.477908205
677,0.477943965
678,0.47799413
679,0.478244485
680,0.478278935
681,0.477837845
682,0.47734281
683,0.477303155
684,0.477861015
685,0.477939755
686,0.477838865
687,0.477717845
688,0.47784652
689,0.478267225
690,0.47804974
691,0.478521555
692,0.47822354
693,0.47809608
694,0.47800484
695,0.47750256
696,0.47783183
697,0.477991315
698,0.477911305
699,0.477978505
700,0.477650035
701,0.477791455
702,0.478516805
703,0.47818578
704,0.47794828
705,0.478237585
706,0.478047015
707,0.47796329
708,0.477966095
709,0.477956245
710,0.47796095
711,0.47841231
712,0.478304535
713,0.477709345
714,0.4780259
715,0.478279045
716,0.477773995
717,0.476973335
718,0.476833915
719,0.477245415
720,0.478042805
721,0.47850782
722,0.478820715
723,0.47869083
724,0.477975815
725,0.47811637
726,0.478240565
727,0.478131235
728,0.47799402
729,0.47817651
730,0.47844009
731,0.478148695
732,0.477823735
733,0.47802763
734,0.477554255
735,0.478597725
736,0.478213215
737,0.477975765
738,0.47830156
739,0.478813665
740,0.47831494
741,0.478123525
742,0.47841449
743,0.47804029
744,0.478595805
745,0.478032645
746,0.47821465
747,0.478229415
748,0.478609335
749,0.47949414
750,0.478666895
751,0.478027055
752,0.477897025
753,0.477856505
754,0.47703637
755,0.47754796
756,0.477523275
757,0.477982245
758,0.477763885
759,0.477754635
760,0.478508175
761,0.4784977
762,0.47882851
763,0.478740215
764,0.478381625
765,0.478482635
766,0.478488975
767,0.478647185
768,0.47747845
769,0.478162685
770,0.47862768
771,0.477920465
772,0.47764432
773,0.478121805
774,0.4779894
775,0.47772623
776,0.478008375
777,0.47834189
778,0.478464055
779,0.478140115
780,0.477903675
781,0.478333925
782,0.47798504
783,0.478719435
784,0.47866452
785,0.47861023
786,0.47796232
787,0.477638895
788,0.478815565
789,0.4788593
790,0.478278735
791,0.47802628
792,0.478587705
793,0.4778072
794,0.47792096
795,0.477811885
796,0.477727895
797,0.477194045
798,0.478114675
799,0.47808967
800,0.477974285
801,0.478391165
802,0.47844589
803,0.478735705
804,0.479188
805,0.47762844
806,0.47871286
807,0.47821479
808,0.47707733
809,0.477972985
810,0.477500875
811,0.477042345
812,0.47770372
813,0.478590755
814,0.478553585
815,0.478163825
816,0.478579105
817,0.47757763
818,0.478614865
819,0.479040405
820,0.477778225
821,0.477910355
822,0.478244145
823,0.4779947
824,0.47809713
825,0.47763965
826,0.478381695
827,0.478094455
828,0.477928
829,0.47801968
830,0.477969925
831,0.47824415
832,0.478126295
833,0.47794892
834,0.478025235
835,0.478159795
836,0.47796421
837,0.477943985
838,0.477820805
839,0.478149565
840,0.477860985
841,0.477775335
842,0.478017655
843,0.477757065
844,0.47805279
845,0.47802838
846,0.477574315
847,0.477372775
848,0.477648455
849,0.477848235
850,0.47755193
851,0.477663115
852,0.477742165
853,0.47799708
854,0.47786041
855,0.47799821
856,0.477850635
857,0.478007925
858,0.47775537
859,0.47773851
860,0.47808754
861,0.478207235
862,0.478257495
863,0.47798995
864,0.477985505
865,0.4778975
866,0.477919215
867,0.477926045
868,0.47785978
869,0.477999095
870,0.47781886
871,0.47783291
872,0.477680875
873,0.477575825
874,0.47768774
875,0.47770174
876,0.477892005
877,0.47811925
878,0.477815995
879,0.47799334
880,0.47789627
881,0.477964575
882,0.477857585
883,0.477839215
884,0.477911995
885,0.477941385
886,0.47809476
887,0.478113325
888,0.47791402
889,0.477952835
890,0.477854015
891,0.47784076
892,0.477819695
893,0.477819325
894,0.477846275
895,0.47789646
896,0.47778938
897,0.477753225
898,0.477772605
899,0.477866465
900,0.477768125
901,0.47780151
902,0.477863255
903,0.477797465
904,0.47779375
905,0.47759883
906,0.47757929
907,0.47778798
908,0.47786239
909,0.47781395
910,0.47771823
911,0.47750991
912,0.477562825
913,0.477386835
914,0.477383495
915,0.477317015
916,0.4772947
917,0.477318035
918,0.47728939
919,0.477171745
920,0.477156045
921,0.477079095
922,0.477050355
923,0.476968515
924,0.476963445
925,0.476961965
926,0.47682773
927,0.47675658
928,0.47678562
929,0.47681429
930,0.47693659
931,0.477099215
932,0.476769455
933,0.47647491
934,0.476573185
935,0.476439245
936,0.47661789
937,0.476714995
938,0.47656504
939,0.47650757
940,0.476411765
941,0.476605525
942,0.4766808
943,0.47651504
944,0.47655362
945,0.4768338
946,0.47676027
947,0.476412715
948,0.47646187
949,0.476714815
950,0.476617295
